pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
150,v,7,1,29,1,,,,,100.47322050016373,101.45688439998776,101.45688439998776,101.45688439998776,101.45688439998776,101.47408960014582,102.45778890000656,102.45778890000656,v,1,1.0976923000998795,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,7,2,30,2,,,,,103.57425400009379,104.57464700005949,104.57464700005949,104.57464700005949,104.57464700005949,104.57464700005949,105.55896720010787,105.55896720010787,c,1,0.556481400039047,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-150,z,7,3,31,3,,,,,106.14252249989659,107.12622979981825,107.12622979981825,107.12622979981825,107.12622979981825,107.14289430016652,108.12660849979147,108.12660849979147,z,1,0.5628915000706911,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-50,x,8,0,32,0,,,,,108.70929560018703,109.69318859977648,109.69318859977648,109.69318859977648,109.69318859977648,109.70986599987373,110.71092699980363,110.71092699980363,x,1,1.2184446998871863,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
150,v,8,1,33,1,,,,,111.96138919983059,112.96177610009909,112.96177610009909,112.96177610009909,112.96177610009909,112.96177610009909,113.94547870010138,113.94547870010138,v,1,1.0532707003876567,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,8,2,34,2,,,,,115.02866669977084,116.01240090001374,116.01240090001374,116.01240090001374,116.01240090001374,116.0292087001726,117.01293670013547,117.01293670013547,c,1,0.6604992002248764,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-150,z,8,3,35,3,,,,,117.69690570002422,118.69728039996698,118.69728039996698,118.69728039996698,118.69728039996698,118.69728039996698,119.68098639976233,119.68098639976233,z,1,0.7889461000449955,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-50,x,9,0,36,0,,,,,120.49716159980744,121.49793090019375,121.49793090019375,121.49793090019375,121.49793090019375,121.49793090019375,122.49871259974316,122.49871259974316,x,1,0.3769569997675717,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
150,v,9,1,37,1,,,,,122.8988749999553,123.89869609987363,123.89869609987363,123.89869609987363,123.89869609987363,123.89869609987363,124.89918990014121,124.89918990014121,v,1,0.47821269975975156,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,9,2,38,2,,,,,125.39981399988756,126.40019010007381,126.40019010007381,126.40019010007381,126.40019010007381,126.40019010007381,127.38317340007052,127.38317340007052,c,1,0.6348752002231777,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-150,z,9,3,39,3,,,,,128.0508181997575,129.05045039998367,129.05045039998367,129.05045039998367,129.05045039998367,129.05045039998367,130.03437579981983,130.03437579981983,z,1,0.5091315000317991,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-50,x,10,0,40,0,,,,,130.568433099892,131.55214719986543,131.55214719986543,131.55214719986543,131.55214719986543,131.56881800014526,132.5517327999696,132.5517327999696,x,1,0.36244089994579554,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
150,v,10,1,41,1,,,,,132.9359948998317,133.93592339986935,133.93592339986935,133.93592339986935,133.93592339986935,133.93592339986935,134.9367563999258,134.9367563999258,v,1,0.5561297996900976,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,10,2,42,2,,,,,135.52031339984387,136.50402269978076,136.50402269978076,136.50402269978076,136.50402269978076,136.52069320017472,137.50438239984214,137.50438239984214,c,1,0.6764199999161065,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-150,z,10,3,43,3,,,,,138.20468229986727,139.20451849978417,139.20451849978417,139.20451849978417,139.20451849978417,139.20451849978417,140.2054226999171,140.2054226999171,z,1,0.3625342003069818,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-50,x,11,0,44,0,,,,,140.58890209998935,141.5892806001939,141.5892806001939,141.5892806001939,141.5892806001939,141.5892806001939,142.57241690019146,142.57241690019146,x,1,0.32909120013937354,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
150,v,11,1,45,1,,,,,142.92312319995835,143.9231354999356,143.9231354999356,143.9231354999356,143.9231354999356,143.9231354999356,144.92321499995887,144.92321499995887,v,1,0.48983110021799803,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,11,2,46,2,,,,,145.44073779974133,146.4404775998555,146.4404775998555,146.4404775998555,146.4404775998555,146.4404775998555,147.4409528998658,147.4409528998658,c,1,0.5274650999344885,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-150,z,11,3,47,3,,,,,147.991224499885,148.99176440015435,148.99176440015435,148.99176440015435,148.99176440015435,148.99176440015435,149.99245750019327,149.99245750019327,z,1,0.508514900226146,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-50,x,12,0,48,0,,,,,150.5253912997432,151.5256937998347,151.5256937998347,151.5256937998347,151.5256937998347,151.5256937998347,152.52675950014964,152.52675950014964,x,1,0.5052621001377702,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
150,v,12,1,49,1,,,,,153.05981170013547,154.0606680000201,154.0606680000201,154.0606680000201,154.0606680000201,154.0606680000201,155.04437270015478,155.04437270015478,v,1,0.40995820006355643,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,12,2,50,2,,,,,155.47716270014644,156.47786560002714,156.47786560002714,156.47786560002714,156.47786560002714,156.47786560002714,157.47863860009238,157.47863860009238,c,1,0.5563962003216147,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-150,z,12,3,51,3,,,,,158.06218090001494,159.0625629001297,159.0625629001297,159.0625629001297,159.0625629001297,159.0625629001297,160.06236759992316,160.06236759992316,z,1,0.3303954000584781,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-50,x,13,0,52,0,,,,,160.41307239979506,161.41280309995636,161.41280309995636,161.41280309995636,161.41280309995636,161.41280309995636,162.41340109985322,162.41340109985322,x,1,1.091609800234437,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
150,v,13,1,53,1,,,,,163.5309223998338,164.53130749985576,164.53130749985576,164.53130749985576,164.53130749985576,164.53130749985576,165.53131299978122,165.53131299978122,v,1,0.4351148004643619,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,13,2,54,2,,,,,165.99807129986584,166.99890829995275,166.99890829995275,166.99890829995275,166.99890829995275,166.99890829995275,167.99929019995034,167.99929019995034,c,1,0.740037000272423,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-150,z,13,3,55,3,,,,,168.76623419998214,169.76661900011823,169.76661900011823,169.76661900011823,169.76661900011823,169.76661900011823,170.7664985000156,170.7664985000156,z,1,0.6919828001409769,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-50,x,14,0,56,0,,,,,171.48393800016493,172.4843127997592,172.4843127997592,172.4843127997592,172.4843127997592,172.4843127997592,173.48469049995765,173.48469049995765,x,1,0.7214243998751044,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
150,v,14,1,57,1,,,,,174.2349748001434,175.23535329988226,175.23535329988226,175.23535329988226,175.23535329988226,175.23535329988226,176.23521459987387,176.23521459987387,v,1,0.6411735001020133,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,14,2,58,2,,,,,176.90265229996294,177.902585899923,177.902585899923,177.902585899923,177.902585899923,177.902585899923,178.9034139001742,178.9034139001742,c,1,0.8726260000839829,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-150,z,14,3,59,3,,,,,179.80375050008297,180.78708480019122,180.78708480019122,180.78708480019122,180.78708480019122,180.80350479995832,181.78739510010928,181.78739510010928,z,1,0.5984439002349973,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-50,x,15,0,60,0,,,,,182.40403509978205,183.40436729975045,183.40436729975045,183.40436729975045,183.40436729975045,183.40436729975045,184.3888181000948,184.3888181000948,x,1,0.4831399000249803,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
150,v,15,1,61,1,,,,,184.88899509981275,185.8889011000283,185.8889011000283,185.8889011000283,185.8889011000283,185.8889011000283,186.8894587000832,186.8894587000832,v,1,0.6477210000157356,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,15,2,62,2,,,,,187.5562541000545,188.5570735000074,188.5570735000074,188.5570735000074,188.5570735000074,188.5570735000074,189.54076959984377,189.54076959984377,c,1,0.732096700463444,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-150,z,15,3,63,3,,,,,190.29031160008162,191.29143550014123,191.29143550014123,191.29143550014123,191.29143550014123,191.29143550014123,192.27514609973878,192.27514609973878,z,1,0.41771599976345897,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-50,x,16,0,64,0,,,,,192.72470640018582,193.72568969987333,193.72568969987333,193.72568969987333,193.72568969987333,193.72568969987333,194.70940160006285,194.70940160006285,x,1,0.40036770002916455,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
150,v,16,1,65,1,,,,,195.1255828998983,196.1259964001365,196.1259964001365,196.1259964001365,196.1259964001365,196.1259964001365,197.12697409978136,197.12697409978136,v,1,0.6472781002521515,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,16,2,66,2,,,,,197.79389570001513,198.79426399990916,198.79426399990916,198.79426399990916,198.79426399990916,198.79426399990916,199.7779788998887,199.7779788998887,c,1,1.705767699982971,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-150,z,16,3,67,3,,,,,201.51197079988196,202.5117954001762,202.5117954001762,202.5117954001762,202.5117954001762,202.5117954001762,203.49552860017866,203.49552860017866,z,1,0.6786048002541065,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-50,x,17,0,68,0,,,,,204.19562749983743,205.1966923000291,205.1966923000291,205.1966923000291,205.1966923000291,205.1966923000291,206.18040709989145,206.18040709989145,x,1,2.0426993002183735,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
150,v,17,1,69,1,,,,,208.24730859976262,209.24759879987687,209.24759879987687,209.24759879987687,209.24759879987687,209.24759879987687,210.24861409980804,210.24861409980804,v,1,0.40279959980398417,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,17,2,70,2,,,,,210.68169690016657,211.68194560008124,211.68194560008124,211.68194560008124,211.68194560008124,211.68194560008124,212.68287030002102,212.68287030002102,c,1,3.910873499698937,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-150,z,17,3,71,3,,,,,216.61712160008028,217.61774129979312,217.61774129979312,217.61774129979312,217.61774129979312,217.61774129979312,218.61844180012122,218.61844180012122,z,1,0.5887660002335906,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-50,x,18,0,72,0,,,,,219.23459339980036,220.23529049986973,220.23529049986973,220.23529049986973,220.23529049986973,220.23529049986973,221.23610660014674,221.23610660014674,x,1,0.3395119998604059,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
150,v,18,1,73,1,,,,,221.60241399984807,222.58607809990644,222.58607809990644,222.58607809990644,222.58607809990644,222.60329570015892,223.5870015998371,223.5870015998371,v,1,1.7733172997832298,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,18,2,74,2,,,,,225.3871372998692,226.3875887999311,226.3875887999311,226.3875887999311,226.3875887999311,226.3875887999311,227.37176450015977,227.37176450015977,c,1,0.6131270001642406,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-150,z,18,3,75,3,,,,,228.0049112001434,229.00532589992508,229.00532589992508,229.00532589992508,229.00532589992508,229.00532589992508,230.00609350018203,230.00609350018203,z,1,1.2914098999463022,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-50,x,19,0,76,0,,,,,231.32266760012135,232.3236401998438,232.3236401998438,232.3236401998438,232.3236401998438,232.3236401998438,233.32403079979122,233.32403079979122,x,1,0.8951880000531673,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
150,v,19,1,77,1,,,,,234.2410249998793,235.24108299985528,235.24108299985528,235.24108299985528,235.24108299985528,235.24108299985528,236.24124700017273,236.24124700017273,v,1,0.5365372002124786,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,19,2,78,2,,,,,236.80812289984897,237.8085036999546,237.8085036999546,237.8085036999546,237.8085036999546,237.8085036999546,238.7927533001639,238.7927533001639,c,1,0.6130172000266612,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-150,z,19,3,79,3,,,,,239.4255977999419,240.42616079980507,240.42616079980507,240.42616079980507,240.42616079980507,240.42616079980507,241.426514999941,241.426514999941,z,1,0.6702728997915983,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-50,x,20,0,80,0,,,,,242.1265977998264,243.12773589976132,243.12773589976132,243.12773589976132,243.12773589976132,243.12773589976132,244.1276016999036,244.1276016999036,1,0,0.4497929001227021,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
150,v,20,1,81,1,,,,,244.59443779988214,245.59483570000157,245.59483570000157,245.59483570000157,245.59483570000157,245.59483570000157,246.59570779977366,246.59570779977366,z,0,2.597293000202626,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,20,2,82,2,,,,,249.2128444998525,250.2137505998835,250.2137505998835,250.2137505998835,250.2137505998835,250.2137505998835,251.19746829988435,251.19746829988435,c,1,1.473452600184828,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-150,z,20,3,83,3,,,,,252.69761379994452,253.68124340008944,253.68124340008944,253.68124340008944,253.68124340008944,253.69840459991246,254.6821075999178,254.6821075999178,z,1,1.9207888999953866,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-50,x,21,0,84,0,,,,,256.63284760015085,257.63323409995064,257.63323409995064,257.63323409995064,257.63323409995064,257.63323409995064,258.61633790005,258.61633790005,x,1,0.910184399690479,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
150,v,21,1,85,1,,,,,259.5506215998903,260.5509997997433,260.5509997997433,260.5509997997433,260.5509997997433,260.5509997997433,261.55082819983363,261.55082819983363,v,1,0.6932948003523052,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,21,2,86,2,,,,,262.26831390010193,263.2520253001712,263.2520253001712,263.2520253001712,263.2520253001712,263.26869869977236,264.25173550006,264.25173550006,c,1,0.7984995003789663,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-150,z,21,3,87,3,,,,,265.0689354999922,266.0697682998143,266.0697682998143,266.0697682998143,266.0697682998143,266.0697682998143,267.0534610999748,267.0534610999748,z,1,1.1758816000074148,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
-50,x,22,0,88,0,,,,,268.25336850015447,269.2538442001678,269.2538442001678,269.2538442001678,269.2538442001678,269.2538442001678,270.2380019999109,270.2380019999109,x,1,24.657666600309312,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
150,v,22,1,89,1,,,,,294.91350460005924,295.9143961998634,295.9143961998634,295.9143961998634,295.9143961998634,295.9143961998634,296.9147744998336,296.9147744998336,v,1,8.11902409978211,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
50,c,22,2,90,2,,,,,305.05076330015436,306.03470259997994,306.03470259997994,306.03470259997994,306.03470259997994,306.05156889976934,307.0519480998628,307.0519480998628,c,1,3.2343669002875686,None,14,001,2023-10-16_22h50.02.683,Lab experiment 4,2023.1.3,61.27841471765154,
